"Ticker.Symbol","Period.Ending","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"UNH","12/31/15",2.6324e+10,-5.91e+08,0,17,-1.556e+09,2.9e+07,NA,1.0923e+10,0,1e+07,1.04e+11,NA,0,5.729e+09,1.693e+09,1.1021e+10,1.0231e+10,-1.56e+08,0,4.861e+09,4.4453e+10,34,5.3232e+10,4.363e+09,8.391e+09,7.9e+08,0,-5.31e+08,4.102e+09,3.1965e+10,1.8792e+10,-1.05e+08,1.736e+09,1.4607e+10,3.428e+09,9.74e+09,1.2239e+10,-1.8395e+10,5.813e+09,9.8e+07,5.813e+09,5.868e+09,1.3324e+10,0,1.1021e+10,7,8.522e+09,0,0,-3.334e+09,3.34e+08,-1.6308e+10,1.1775e+10,-1.43e+09,4.2211e+10,7,30,4,NA,0,3.7125e+10,-9.16e+08,0,6.634e+09,1.988e+09,1.11e+11,0,0,3.383e+10,7.7424e+10,1.11e+11,1.57e+11,0,2015,6.1,952950819.7
"UNH","12/31/16",2.9752e+10,-1.357e+09,0,18,-1.705e+09,0,NA,1.043e+10,0,1e+07,1.17e+11,NA,0,4.729e+09,2.055e+09,1.293e+10,1.1863e+10,7.8e+07,0,5.901e+09,4.7584e+10,37,6.7802e+10,4.79e+09,8.541e+09,1.067e+09,0,-5.927e+09,3.141e+09,3.297e+10,2.3868e+10,-9.7e+07,2.012e+09,9.9e+08,-4.93e+08,9.795e+09,-1.011e+09,-9.355e+09,7.017e+09,4.84e+08,7.017e+09,7.073e+09,1.5651e+10,0,1.293e+10,7,7.99e+09,0,0,-2.681e+09,1.368e+09,-1.723e+09,1.517e+10,-1.601e+09,5.4872e+10,6,31,4,NA,0,4.0945e+10,-1.108e+09,0,7.193e+09,2.845e+09,1.23e+11,0,0,3.8274e+10,8.4536e+10,1.23e+11,1.85e+11,0,NA,NA,NA
"UNM","12/31/12",54200000,40400000,0,10,-105400000,2607700000,NA,77300000,0,3.6e+07,7172100000,NA,1755500000,269400000,84300000,1394900000,1249500000,0,0,501600000,201700000,32,3343300000,355100000,0,145400000,0,-864600000,5.27e+08,3211200000,51139100000,0,0,176400000,-39300000,1379600000,-4.49e+08,-969900000,894400000,-277500000,894400000,894400000,6475200000,0,1249500000,12,625400000,0,0,6.28e+08,2e+05,1e+05,50088700000,1.11e+08,1161600000,12,15,9,NA,0,7371600000,-491800000,786800000,455800000,1460300000,62236100000,0,0,8612600000,53623500000,62236100000,10515400000,-2030700000,2012,3.18,281257861.6
"UNM","12/31/13",0,-196700000,0,10,-105500000,2634100000,NA,94100000,0,36100000,7038400000,NA,1829200000,144300000,84800000,1369400000,1.22e+09,0,0,511900000,200900000,32,3330200000,3.73e+08,0,149400000,0,-313900000,593700000,2.612e+09,48701700000,0,0,-116200000,16800000,1031500000,-595500000,-419200000,8.47e+08,-233100000,8.47e+08,8.47e+08,6504600000,0,1.22e+09,12,647800000,0,0,2.55e+08,-2.7e+07,2e+05,47988200000,-64200000,1170400000,12,14,8,NA,0,8083200000,-305800000,790400000,0,913400000,59403600000,0,0,8659100000,50744500000,59403600000,10368600000,-2349300000,2013,3.24,261419753.1
"UNM","12/31/14",0,-21500000,0,5,-114500000,2221200000,NA,102500000,0,30200000,7722100000,NA,1901300000,6.2e+07,87900000,709500000,5.42e+08,0,0,531700000,198700000,27,2802400000,139900000,0,167500000,0,-772200000,1077400000,2854400000,51469200000,0,0,147400000,8400000,1223600000,-328600000,-886600000,402100000,-211800000,402100000,402100000,6610600000,0,5.42e+08,5,661900000,0,0,166400000,-22900000,1e+05,51011900000,-110500000,1.272e+09,5,6,4,NA,0,7302300000,-293700000,820900000,151900000,974300000,62450200000,0,0,8521900000,53928300000,62450200000,10524500000,-1198200000,2014,1.62,248209876.5
"UNM","12/31/15",6e+06,29300000,0,10,-100200000,2247200000,NA,112900000,0,30300000,7209400000,NA,2008500000,91800000,99500000,1391100000,1238300000,0,0,523900000,230900000,33,3521900000,371200000,0,152800000,0,-558500000,313900000,3242900000,49919200000,0,0,45100000,10400000,1292100000,-568700000,-7.13e+08,867100000,-150300000,867100000,867100000,6323500000,0,1238300000,12,663500000,0,0,16100000,-28100000,-54300000,48585100000,132600000,1295700000,12,14,8,NA,0,7995200000,-411500000,835100000,352400000,807300000,60589700000,0,0,8663900000,51925800000,60589700000,10731300000,-1624900000,2015,3.51,247037037
"UNP","12/31/13",3.086e+09,-8.3e+07,1.28e+08,21,-3.496e+09,4.21e+09,38,1.432e+09,7e+06,2.774e+09,5.849e+09,105,0,1.4163e+10,1.777e+09,7.574e+09,7.048e+09,0,0,4.3749e+10,0,73,1.6114e+10,2.66e+09,0,5.26e+08,6.53e+08,0,2.36e+08,8.872e+09,1.321e+09,0,0,8.03e+08,3.69e+08,6.823e+09,-3.049e+09,-3.405e+09,4.388e+09,4.97e+08,4.388e+09,4.388e+09,1.682e+09,0,7.446e+09,34,6.71e+08,2.23e+08,0,-7.5e+08,-3.01e+08,9.1e+07,1.68e+09,1e+06,1.777e+09,32,33,20,88,0,2.3901e+10,-2.218e+09,6.891e+09,7.05e+08,0,4.9731e+10,3.99e+09,3.791e+09,2.1225e+10,2.8506e+10,4.9731e+10,2.1963e+10,-8.91e+09,2013,9.47,463357972.5
"UNP","12/31/14",3.303e+09,-1.97e+08,1.51e+08,24,-4.346e+09,4.321e+09,42,1.586e+09,-5.9e+07,2.775e+09,6.097e+09,117,0,1.4403e+10,1.904e+09,8.904e+09,8.343e+09,0,0,4.6272e+10,0,75,1.7891e+10,3.163e+09,0,5.61e+08,7.12e+08,0,-1.8e+07,1.0952e+10,1.39e+09,0,0,1.878e+09,1.54e+08,7.385e+09,-2.982e+09,-4.249e+09,5.18e+09,6.1e+08,5.18e+09,5.18e+09,1.611e+09,0,8.753e+09,36,3.09e+08,4.92e+08,0,-1.21e+09,-3e+06,9.7e+07,2.064e+09,-3.5e+07,1.904e+09,35,39,22,98,0,2.7367e+10,-3.225e+09,7.234e+09,4.61e+08,0,5.2372e+10,4.401e+09,3.764e+09,2.1189e+10,3.1183e+10,5.2372e+10,2.3988e+10,-1.2064e+10,2014,5.77,897746967.1
"UNP","12/31/15",2.612e+09,2.55e+08,2.26e+08,23,-4.65e+09,4.417e+09,43,1.391e+09,-2.4e+07,2.776e+09,4.434e+09,129,0,1.5241e+10,2.012e+09,8.278e+09,7.656e+09,0,0,4.8866e+10,0,80,1.7379e+10,2.884e+09,0,6.22e+08,7.36e+08,0,-3.61e+08,1.3607e+10,1.41e+09,0,0,2.772e+09,-1.95e+08,7.344e+09,-3.063e+09,-4.476e+09,4.772e+09,7.37e+08,4.772e+09,4.772e+09,1.356e+09,0,8.052e+09,37,1.94e+08,6.47e+08,0,-1.195e+09,-2.6e+07,1.74e+08,1.844e+09,-4.7e+07,2.012e+09,35,37,22,106,0,3.0233e+10,-3.465e+09,7.315e+09,5.94e+08,0,5.46e+10,4.13e+09,3.206e+09,2.0702e+10,3.3898e+10,5.46e+10,2.1813e+10,-1.5529e+10,2015,5.51,866061706
"UNP","12/31/16",2.882e+09,9.8e+07,1.92e+08,21,-3.505e+09,4.421e+09,37,1.277e+09,1.9e+07,2.777e+09,3.747e+09,99,0,1.5996e+10,2.038e+09,7.464e+09,6.766e+09,0,0,5.0389e+10,0,81,1.6194e+10,2.533e+09,0,6.98e+08,7.17e+08,-6e+07,6.06e+08,1.4249e+10,1.457e+09,0,0,9.7e+08,-1.14e+08,7.525e+09,-4.246e+09,-3.393e+09,4.233e+09,5.09e+08,4.233e+09,4.233e+09,1.258e+09,0,7.272e+09,36,2.76e+08,2.84e+08,0,-1.272e+09,-2.32e+08,1.72e+08,1.901e+09,2.2e+07,2.038e+09,34,34,21,79,0,3.2587e+10,-3.105e+09,6.884e+09,7.58e+08,6e+07,5.5718e+10,3.596e+09,3.64e+09,1.9932e+10,3.5786e+10,5.5718e+10,1.9941e+10,-1.8581e+10,NA,NA,NA
"UPS","12/31/12",4.968e+09,-1.24e+08,2.4e+07,17,-2.153e+09,0,94,7.327e+09,0,1e+07,1.3574e+10,186,6.84e+08,4.8e+07,1.858e+09,1.367e+09,9.74e+08,2.29e+08,0,1.7894e+10,2.173e+09,75,4.0553e+10,1.67e+08,6.03e+08,3.93e+08,0,7.29e+08,2.46e+08,1.1089e+10,8.42e+08,8e+07,0,1.729e+09,4.293e+09,7.216e+09,-1.817e+09,-1.335e+09,8.07e+08,4.538e+09,8.07e+08,8.07e+08,6.694e+09,0,1.343e+09,2,1.076e+09,9.73e+08,1.641e+09,-3.276e+09,-9.6e+07,8.9e+07,1.4603e+10,-1.09e+08,1.858e+09,2,21,1,186,0,7.997e+09,-1.32e+09,3.7352e+10,1.781e+09,5.97e+08,3.8863e+10,1.5591e+10,8.39e+09,4.653e+09,3.421e+10,3.8863e+10,5.4127e+10,-7.8e+07,2012,0.84,960714285.7
"UPS","12/31/13",5.522e+09,-5.15e+08,2e+07,68,-2.065e+09,0,74,4.665e+09,0,9e+06,1.3703e+10,188,1.1e+08,1.244e+09,1.867e+09,7.054e+09,6.674e+09,-4.5e+07,0,1.7961e+10,2.19e+09,75,4.1735e+10,2.302e+09,7.75e+08,3.8e+08,0,4.8e+07,4.94e+08,1.0824e+10,7.67e+08,1.4e+07,0,-1.775e+09,-2.662e+09,7.304e+09,-7.807e+09,-2.114e+09,4.372e+09,1.239e+09,4.372e+09,4.372e+09,7.186e+09,0,7.034e+09,13,1.022e+09,9.56e+08,1.561e+09,-3.91e+08,-4.25e+08,-9.7e+07,1.0525e+10,-1.53e+08,1.867e+09,12,103,8,188,0,6.925e+09,-3.347e+09,3.2834e+10,4.8e+07,5.8e+08,3.6212e+10,1.3387e+10,7.131e+09,6.474e+09,2.9738e+10,3.6212e+10,5.5438e+10,-6.9e+07,2013,4.65,940215053.8
"UPS","12/31/14",5.783e+09,-5.23e+08,2.2e+07,142,-2.328e+09,0,38,2.291e+09,0,9e+06,1.4758e+10,130,1.219e+09,7.8e+07,1.923e+09,4.99e+09,4.637e+09,-1.38e+08,0,1.8281e+10,2.184e+09,75,4.3474e+10,1.605e+09,8.47e+08,3.53e+08,0,-3.75e+08,6.99e+08,9.856e+09,4.89e+08,1.7e+07,0,-1.69e+08,-2.374e+09,5.726e+09,-5.161e+09,-2.801e+09,3.032e+09,4.49e+08,3.032e+09,3.032e+09,6.661e+09,0,4.968e+09,9,1.202e+09,1.274e+09,1.367e+09,-3.535e+09,-2.05e+08,-9.8e+07,1.4727e+10,1.46e+08,1.923e+09,8,217,5,130,0,5.726e+09,-2.421e+09,3.6583e+10,1.471e+09,9.92e+08,3.544e+10,1.1218e+10,8.621e+09,2.141e+09,3.3299e+10,3.544e+10,5.8232e+10,-5.9e+07,2014,3.31,916012084.6
"UPS","12/31/15",5.497e+09,-4.52e+08,1.5e+07,196,-2.379e+09,0,44,2.73e+09,0,9e+06,1.2947e+10,123,2.55e+08,1.15e+08,2.084e+09,7.683e+09,7.342e+09,-1.17e+08,0,1.8352e+10,3.419e+09,78,4.5416e+10,2.498e+09,1.549e+09,3.41e+08,0,-1.022e+09,-2.16e+08,1.1316e+10,4.73e+08,2.1e+07,0,3.588e+09,4.39e+08,7.43e+09,-1.565e+09,-5.309e+09,4.844e+09,8.09e+08,4.844e+09,4.844e+09,7.134e+09,0,7.668e+09,13,1.055e+09,1.348e+09,1.464e+09,-3.489e+09,-1.75e+08,-1.908e+09,1.3693e+10,3.61e+08,2.084e+09,13,297,8,123,0,6.001e+09,-2.453e+09,3.5664e+10,3.735e+09,1.996e+09,3.8311e+10,1.3208e+10,1.0696e+10,2.47e+09,3.5841e+10,3.8311e+10,5.8363e+10,-5.1e+07,2015,5.38,900371747.2
"URBN","1/31/13",250195000,-2917000,1287000,18,-168875000,48276000,189,245327000,-32237000,15000,1763394000,349,41926000,192428000,118664000,375572000,375572000,978000,0,733416000,0,37,1031531000,138258000,0,0,282411000,-165113000,31756000,0,149585000,0,0,0,100054000,395680000,37384000,-333988000,237314000,27043000,237314000,237314000,54233000,0,374285000,13,0,61827000,0,-8782000,0,0,0,16057000,0,13,28,8,236,0,1315079000,30671000,657246000,0,228486000,1797211000,872284000,250195000,1354588000,442623000,1797211000,2794925000,0,2013,1.63,145591411
"URBN","1/31/14",331830000,-15368000,687000,17,-186101000,97684000,158,242058000,-27713000,15000,1925266000,300,52903000,195214000,132664000,427518000,427518000,2132000,0,806909000,0,38,1161342000,145158000,0,0,311207000,-276121000,68162000,0,366422000,0,0,0,-3269000,423155000,33666000,-462222000,282360000,-19935000,282360000,282360000,83934000,0,426831000,14,0,75968000,0,-968000,-11092000,0,0,2985000,0,14,25,9,206,0,1597439000,35218000,734511000,0,281813000,2221214000,994980000,331830000,1694170000,527044000,2221214000,3086608000,0,2014,1.92,147062500
"URBN","1/31/15",353740000,-18393000,-1935000,18,-229804000,0,73,154558000,-68992000,13000,2148147000,229,85944000,207032000,138110000,363450000,363450000,-3748000,0,889232000,0,35,1174930000,131022000,0,0,358237000,424638000,48543000,0,104448000,0,0,0,-87500000,322321000,-600907000,194834000,232428000,13882000,232428000,232428000,89213000,0,365385000,11,0,102863000,0,-15427000,-615422000,0,0,-23257000,0,11,27,7,127,0,1343383000,10693000,809545000,0,104246000,1888741000,809117000,353740000,1327969000,560772000,1888741000,3323077000,0,2015,1.7,136722352.9
"URBN","1/31/16",329231000,-13820000,-3548000,20,-134950000,0,99,265276000,26739000,12000,2243232000,253,99203000,216843000,142722000,350031000,350031000,-3107000,0,863137000,0,35,1201902000,125542000,0,0,330223000,108185000,-3940000,1.5e+08,36600000,0,0,1.5e+08,110718000,413420000,-272830000,-26765000,224489000,33419000,224489000,224489000,75723000,0,353579000,10,0,102078000,0,-23451000,-475424000,0,0,3811000,0,10,31,7,153,0,1160666000,46400000,848323000,0,61061000,1833301000,834361000,329231000,1137227000,696074000,1833301000,3445134000,0,2016,1.79,125412849.2
"USB","7/31/13",293941000,3705000,15762000,23,-94895000,0,68,224138000,20142000,568608000,1589821000,222,0,23604000,64290000,359091000,348181000,2705000,0,419280000,165568000,35,847127000,100804000,41307000,10910000,234820000,-1974000,-34852000,102774000,0,0,0,-88310000,-1651000,315923000,-223968000,-96311000,247377000,1766000,247377000,247377000,457230000,0,343329000,14,61739000,39724000,74640000,-15728000,0,558000,55556000,13495000,0,14,32,10,172,62630000,532307000,-86529000,441168000,107854000,99750000,1743556000,1055662000,476435000,1085187000,658369000,1743556000,2436948000,0,NA,NA,NA
"USB","7/31/14",342392000,-44800000,15200000,26,-97200000,0,69,296418000,-19300000,326257000,1595700000,201,0,22386000,67200000,370900000,360700000,-6e+05,0,451665000,166406000,35,877800000,100500000,36045000,10200000,253351000,-27300000,59700000,243726000,0,0,0,218500000,72300000,317800000,-120800000,-124100000,260200000,2600000,260200000,260200000,502043000,0,355700000,14,63018000,46264000,80147000,-26209000,0,4e+05,64236000,-7800000,0,15,36,11,159,61800000,702435000,-2.65e+08,460300000,187041000,127201000,1942411000,1225277000,609580000,1002483000,939928000,1942411000,2473500000,0,NA,NA,NA
"USB","7/31/15",288600000,-20700000,15500000,27,-93800000,0,39,189900000,-26200000,758200000,1562600000,184,0,12500000,74300000,303800000,288600000,-28600000,0,470600000,223700000,34,808600000,80500000,37900000,15200000,2.65e+08,87500000,-17200000,389200000,0,3900000,0,148600000,-106500000,212800000,-1.79e+08,-111700000,208100000,22300000,208100000,208100000,488200000,0,288300000,12,46600000,60100000,82900000,-144100000,0,-105400000,68500000,-27800000,0,12,37,9,137,60200000,815200000,-243200000,460100000,189100000,27500000,1809500000,1030700000,560600000,774800000,1034700000,1809500000,2371200000,-654500000,NA,NA,NA
"USB","7/31/16",241800000,8500000,3900000,25,-72900000,0,45,243200000,29100000,758200000,1465500000,186,0,3100000,74900000,278100000,257400000,-2200000,0,469800000,229300000,34,754800000,66600000,38500000,20700000,234100000,2.8e+07,-30700000,351800000,0,4e+06,0,-15400000,53300000,286100000,-1.75e+08,-55600000,190800000,12700000,190800000,190800000,481400000,0,274200000,12,41300000,5.1e+07,85300000,-188900000,0,-10700000,118500000,8e+05,0,12,34,9,143,55500000,905100000,-71100000,425100000,216700000,0,1788600000,1009700000,543800000,767400000,1021200000,1788600000,2220300000,-7.07e+08,NA,NA,NA
"UTX","12/31/13",2.23e+10,-4.76e+08,0,18,-1.569e+09,0,20,4.619e+09,-4.65e+08,1.4764e+10,4.0468e+10,129,1.236e+09,0,1.735e+09,8.549e+09,7.654e+09,-4.1e+07,0,8.866e+09,2.8168e+10,29,1.6132e+10,1.999e+09,1.5521e+10,8.95e+08,1.033e+10,-3.23e+08,9.15e+08,1.9741e+10,1.156e+09,1.353e+09,1.11e+08,-2.888e+09,-2.17e+08,7.314e+09,-5.931e+09,-1.323e+09,5.721e+09,5.18e+08,5.721e+09,5.265e+09,1.3422e+10,0,8.549e+09,15,6.205e+09,1.071e+09,0,-3.006e+09,-3.13e+08,5.69e+08,1.4723e+10,-8.04e+08,0,14,24,10,84,2.342e+09,4.0539e+10,-8.22e+08,5.241e+09,5e+08,0,9.0594e+10,2.9442e+10,2.28e+10,3.1866e+10,5.8728e+10,9.0594e+10,5.66e+10,-2.0431e+10,2013,6.35,900944881.9
"UTX","12/31/14",1.8777e+10,1.11e+08,0,20,-1.594e+09,0,22,5.229e+09,-6.36e+08,1.53e+10,4.0898e+10,134,1.491e+09,0,1.82e+09,9.593e+09,8.712e+09,-1.56e+08,0,8.592e+09,2.7448e+10,29,1.7002e+10,2.244e+09,1.5528e+10,8.81e+08,7.642e+09,2.22e+08,-6.06e+08,1.7784e+10,9.58e+08,1.351e+09,1.4e+08,-5.52e+08,8.24e+08,6.979e+09,-4.249e+09,-1.967e+09,6.22e+09,6.22e+08,6.22e+09,6.066e+09,1.2371e+10,0,9.593e+09,17,5.706e+09,6.241e+09,2.781e+09,-6.776e+09,-3.36e+08,-5.95e+08,1.7243e+10,-5.83e+08,0,15,28,11,102,2.475e+09,4.4611e+10,-1.313e+09,4.934e+09,1.917e+09,0,9.1206e+10,3.1483e+10,2.3475e+10,3.1213e+10,5.9993e+10,9.1206e+10,5.79e+10,-2.1922e+10,2014,6.92,898843930.6
"UTX","12/31/15",2.1513e+10,-4.38e+08,0,28,-1.652e+09,0,31,7.075e+09,-7.66e+08,1.6033e+10,4.0431e+10,118,1.961e+09,0,1.863e+09,7.291e+09,6.467e+09,-1.74e+08,0,8.732e+09,2.7301e+10,28,1.5667e+10,2.111e+09,1.5603e+10,8.24e+08,8.135e+09,-8.7e+07,3.43e+08,1.932e+10,1.018e+09,1.486e+09,1.22e+08,7.75e+08,1.63e+09,6.755e+09,-1.0776e+10,-2.794e+09,7.608e+09,1.687e+09,7.608e+09,3.996e+09,1.0653e+10,0,7.291e+09,13,6.163e+09,8.43e+08,0,-7.724e+09,-5.08e+08,-1.055e+09,1.658e+10,8.329e+09,0,12,24,14,82,2.279e+09,4.9956e+10,-8.859e+09,6.097e+09,1.105e+09,0,8.7484e+10,2.6706e+10,2.2618e+10,2.7358e+10,6.0126e+10,8.7484e+10,5.6098e+10,-3.0907e+10,2015,8.72,872477064.2
"UTX","12/31/16",1.9702e+10,-9.41e+08,0,18,-1.699e+09,0,33,7.157e+09,-7.19e+08,1.7285e+10,4.146e+10,130,1.809e+09,0,1.962e+09,8.172e+09,7.133e+09,-1.2e+08,0,9.158e+09,2.7059e+10,28,1.5784e+10,1.697e+09,1.5684e+10,1.039e+09,8.704e+09,2.8e+07,1.47e+08,2.1697e+10,1.398e+09,1.59e+09,2.96e+08,3.686e+09,6.9e+07,6.412e+09,-1.188e+09,-2.509e+09,5.055e+09,3.13e+08,5.055e+09,5.065e+09,1.1481e+10,0,8.172e+09,14,6.048e+09,1.208e+09,0,-8.429e+09,-5.64e+08,-8.38e+08,1.6638e+10,-2.312e+09,0,12,26,9,91,2.337e+09,5.2873e+10,-2.241e+09,5.275e+09,2.204e+09,0,8.9706e+10,2.855e+10,2.1906e+10,2.7579e+10,6.2127e+10,8.9706e+10,5.7244e+10,-3.415e+10,NA,NA,NA
"V","9/30/13",2.186e+09,-3.83e+08,0,19,-4.71e+08,1.8875e+10,99,2.235e+09,0,0,1.932e+09,180,0,4.149e+09,2.718e+09,7.257e+09,7.257e+09,0,0,1.732e+09,1.1681e+10,84,9.846e+09,2.277e+09,1.1351e+10,0,0,-6.93e+08,-3.136e+09,0,2.76e+09,0,0,-7e+07,1.12e+08,3.022e+09,-1.746e+09,-1.164e+09,4.98e+09,1.685e+09,4.98e+09,4.98e+09,2.183e+09,3e+06,7.239e+09,61,6.1e+08,1.335e+09,9.24e+08,2.1e+07,4.371e+09,0,6.02e+08,-2.842e+09,3.97e+08,62,27,42,180,0,7.974e+09,-5.257e+09,2.207e+09,1.225e+09,2.069e+09,3.5956e+10,7.822e+09,4.335e+09,2.687e+10,9.086e+09,3.5956e+10,1.1778e+10,0,2013,NA,NA
"V","9/30/14",2.182e+09,-4e+07,3.5e+07,20,-5.53e+08,1.8299e+10,91,3.469e+09,0,0,1.875e+09,159,0,4.145e+09,4.35e+08,7.732e+09,7.724e+09,-1e+06,0,1.892e+09,1.1753e+10,85,1.0827e+10,2.286e+09,1.1411e+10,8e+06,0,-2.39e+08,1.562e+09,0,3.015e+09,0,0,-1.535e+09,-2.15e+08,7.205e+09,-6.478e+09,-9.41e+08,5.438e+09,2.584e+09,5.438e+09,5.438e+09,2.636e+09,4.53e+08,7.697e+09,61,9.36e+08,1.478e+09,2.492e+09,-1.7e+07,0,-1.49e+08,1.005e+09,-2.774e+09,4.35e+08,61,28,43,159,0,9.131e+09,-4.027e+09,2.242e+09,1.332e+09,1.979e+09,3.8569e+10,9.562e+09,6.006e+09,2.7413e+10,1.1156e+10,3.8569e+10,1.2702e+10,0,2014,NA,NA
"V","9/30/15",2.502e+09,3.59e+08,-6.6e+07,21,-4.14e+08,1.8073e+10,132,4.59e+09,0,0,2.079e+09,187,0,3.273e+09,4.94e+08,8.998e+09,8.995e+09,1e+06,0,1.888e+09,1.1825e+10,85,1.1801e+10,2.667e+09,1.1361e+10,3e+06,0,-9.38e+08,-8.93e+08,0,3.384e+09,0,0,3.18e+08,1.547e+09,6.584e+09,-3.603e+09,-1.435e+09,6.328e+09,3.307e+09,6.328e+09,6.328e+09,1.255e+09,1.4e+07,9.064e+09,65,8.88e+08,1.679e+09,2.073e+09,-7.4e+07,0,-8.3e+07,8.97e+08,-3.011e+09,4.94e+08,65,30,46,187,0,1.1843e+10,-2.828e+09,2.229e+09,7.8e+08,2.497e+09,3.9367e+10,1.0021e+10,5.355e+09,2.9842e+10,9.525e+09,3.9367e+10,1.388e+10,0,2015,NA,NA
"V","9/30/16",3.005e+09,3.26e+08,5.56e+08,18,-5.23e+08,1.7395e+10,124,6.646e+09,0,0,2.226e+09,178,0,6.033e+09,5.02e+08,8.439e+09,8.012e+09,-3.4e+07,0,2.15e+09,1.5066e+10,85,1.2856e+10,2.021e+09,2.7234e+10,4.27e+08,0,-1.311e+09,-2.9e+07,1.5882e+10,3.931e+09,0,0,1.5924e+10,2.101e+09,5.574e+09,7.477e+09,-1.0916e+10,5.991e+09,2.607e+09,5.991e+09,5.991e+09,2.508e+09,2e+06,7.883e+09,52,1.341e+09,1.84e+09,2.957e+09,-4.92e+08,0,-9.082e+09,1.162e+09,-3.823e+09,5.02e+08,53,24,40,178,0,1.0462e+10,-7.062e+09,4.469e+09,2.084e+09,3.319e+09,6.4035e+10,1.4313e+10,8.046e+09,3.2912e+10,3.1123e+10,6.4035e+10,1.5082e+10,-1.7e+08,2016,NA,NA
"VAR","9/27/13",675800000,-43301000,7322000,26,-76277000,637084000,102,1117861000,-76400000,106491000,1693210000,233,0,0,62859000,616212000,612083000,2731000,0,315331000,225335000,42,1249687000,173835000,0,4129000,535223000,-20044000,49651000,4.5e+08,0,0,0,3.45e+08,413291000,455185000,51646000,-96271000,438248000,39822000,438248000,438248000,820504000,0,608890000,21,223025000,168495000,428529000,-40071000,-12586000,50000,144048000,-15694000,0,21,36,15,187,208208000,1010343000,-290351000,432589000,56250000,62700000,3468474000,2704783000,1160579000,1713847000,1754627000,3468474000,2942897000,0,2013,4.04,108477227.7
"VAR","9/26/14",729809000,-74500000,10500000,25,-89600000,642848000,76,849275000,-43300000,100942000,1748100000,208,0,0,62500000,581700000,574500000,1.1e+07,0,337999000,240626000,43,1301700000,170800000,0,7200000,572261000,-12600000,33100000,387500000,0,0,0,-68800000,-268600000,4.49e+08,-595500000,-133100000,403700000,70800000,403700000,403700000,857891000,25100000,571200000,19,284500000,148562000,421845000,-58611000,-8e+05,-30900000,151716000,-3300000,0,19,36,13,160,234800000,931241000,-536800000,470600000,5e+07,66176000,3357290000,2494165000,1201654000,1616420000,1740870000,3357290000,3049800000,0,2014,3.88,104046391.8
"VAR","10/2/15",550100000,-79400000,13600000,24,-91400000,682200000,61,845500000,-41600000,98100000,1816400000,174,119400000,0,68500000,562600000,554700000,14200000,0,379200000,283500000,41,1282700000,142700000,72600000,7900000,612600000,-24900000,64100000,337500000,0,14700000,0,58600000,-3800000,469600000,-276700000,-210900000,411500000,54200000,411500000,411500000,770900000,0,5.49e+08,18,3.31e+08,1.64e+08,668200000,-86500000,-6e+05,-94600000,138200000,-8200000,0,18,32,13,129,245200000,1017800000,-347300000,488500000,158400000,0,3578700000,2.393e+09,1376700000,1711600000,1867100000,3578700000,3099100000,0,2015,4.13,99636803.87
"VAR","9/30/16",613800000,-168300000,17400000,23,-80400000,678600000,58,843500000,-27700000,93700000,1856500000,162,138900000,0,79800000,568200000,556400000,-3300000,0,379200000,294700000,42,1361300000,153700000,104700000,11800000,639700000,-8100000,30500000,287500000,0,3700000,10300000,167100000,-2e+06,356300000,-245800000,-109200000,402300000,31300000,402300000,402300000,891800000,0,550800000,17,282500000,145700000,620600000,-100800000,-5100000,-20700000,1.6e+08,8e+06,0,17,32,13,122,253500000,1.069e+09,-411700000,5.57e+08,379600000,95300000,3.816e+09,2.616e+09,1.614e+09,1740500000,2075500000,3.816e+09,3217800000,0,2016,4.22,95331753.55
